dog_name,gender,breed,birth,colour,borough
Daisy,Female,"Poodle, Standard",Mar-06,White,Bronx
Lady,Female,"Poodle, Standard",Mar-06,Orange,Queens
Mark,Male,"Poodle, Standard",Mar-06,Black,Manhattan
Nya,Female,"Poodle, Standard",Mar-06,Gray,Brooklyn
Poodelicious,Female,"Poodle, Standard",Mar-06,Black,Manhattan
Baby,Female,"Poodle, Standard",Apr-06,White,Queens
Carrie,Female,"Poodle, Standard",Apr-06,White,Manhattan
Luckie,Male,"Poodle, Standard",Apr-06,White,Brooklyn
Sammy,Male,"Poodle, Standard",Apr-06,White,Manhattan
Koukla,Female,"Poodle, Standard",May-06,Cream,Brooklyn
Shadow,Male,"Poodle, Standard",May-06,Black,Queens
Angel,Male,"Poodle, Standard",Jun-06,White,Bronx
Bailey,Female,"Poodle, Standard",Jun-06,White,Queens
Yary,Female,"Poodle, Standard",Jun-06,White,Bronx
Bruno,Male,"Poodle, Standard",Jul-06,Black,Brooklyn
Cybil,Female,"Poodle, Standard",Jul-06,White,Bronx
Snowflake,Female,"Poodle, Standard",Jul-06,White,Queens
Logan,Male,"Poodle, Standard",Aug-06,White,Bronx
Alfie,Male,"Poodle, Standard",Sep-06,White,Manhattan
Gidget,Female,"Poodle, Standard",Sep-06,Blond,Manhattan
Lucas,Male,"Poodle, Standard",Sep-06,White,Queens
Otto,Male,"Poodle, Standard",Sep-06,Tan,Queens
Shadow,Female,"Poodle, Standard",Oct-06,Black,Brooklyn
Daisy,Female,"Poodle, Standard",Nov-06,Apricot,Bronx
Sam,Male,"Poodle, Standard",Nov-06,Blond,Staten Island
Cocoa,Female,"Poodle, Standard",Dec-06,Chocolate,Staten Island
Coquito,Male,"Poodle, Standard",Dec-06,Tan,Brooklyn
Liza,Female,"Poodle, Standard",Dec-06,White,Manhattan
Maggie,Female,"Poodle, Standard",Dec-06,Blond,Brooklyn
Missy,Female,"Poodle, Standard",Dec-06,Brown,Brooklyn
Prince,Male,"Poodle, Standard",Dec-06,Black,Queens
Stella,Female,"Poodle, Standard",Dec-06,Black,Staten Island
Baby,Male,"Poodle, Standard",Jan-07,Gray,Brooklyn
Bruce,Male,"Poodle, Standard",Jan-07,Gray,Staten Island
Bubbles,Female,"Poodle, Standard",Jan-07,Black,Brooklyn
Camila,Female,"Poodle, Standard",Jan-07,Black,Queens
Cash,Male,"Poodle, Standard",Jan-07,White,Manhattan
Favor,Female,"Poodle, Standard",Jan-07,White,Brooklyn
George,Male,"Poodle, Standard",Jan-07,Black,Manhattan
Jachy,Male,"Poodle, Standard",Jan-07,N/A,Bronx
Jasper,Male,"Poodle, Standard",Jan-07,Black,Manhattan
Jessica,Female,"Poodle, Standard",Jan-07,Black,Queens
Jessy,Female,"Poodle, Standard",Jan-07,Black,Brooklyn
Koko,Male,"Poodle, Standard",Jan-07,Rust,Manhattan
Leela,Female,"Poodle, Standard",Jan-07,Black,Manhattan
Leo,Male,"Poodle, Standard",Jan-07,Cream,Staten Island
Lucky,Male,"Poodle, Standard",Jan-07,Tan,Staten Island
Lucky,Male,"Poodle, Standard",Jan-07,Black,Manhattan
Lucy,Female,"Poodle, Standard",Jan-07,Black,Manhattan
Luna,Female,"Poodle, Standard",Jan-07,Cream,Queens
Mady,Female,"Poodle, Standard",Jan-07,Black,Queens
Marmelade,Female,"Poodle, Standard",Jan-07,Brown,Queens
Max,Male,"Poodle, Standard",Jan-07,Black,Brooklyn
Max,Male,"Poodle, Standard",Jan-07,White,Manhattan
Meia,Female,"Poodle, Standard",Jan-07,White,Queens
Michell,Male,"Poodle, Standard",Jan-07,White,Manhattan
Minnie,Female,"Poodle, Standard",Jan-07,White,Queens
Monkey,Female,"Poodle, Standard",Jan-07,Black,Brooklyn
Muril,Female,"Poodle, Standard",Jan-07,White,Queens
N/A,Male,"Poodle, Standard",Jan-07,Silver,Brooklyn
Princess,Female,"Poodle, Standard",Jan-07,White,Manhattan
Pringle,Male,"Poodle, Standard",Jan-07,White,Queens
Rambo,Male,"Poodle, Standard",Jan-07,N/A,Queens
Roxxy,Female,"Poodle, Standard",Jan-07,Black,Queens
Rusty,Male,"Poodle, Standard",Jan-07,Brown,Brooklyn
Sandy,Female,"Poodle, Standard",Jan-07,Black,Queens
Scout,Female,"Poodle, Standard",Jan-07,White,Manhattan
Skippy,Male,"Poodle, Standard",Jan-07,White,Queens
Tato,Male,"Poodle, Standard",Jan-07,White,Queens
Taz,Male,"Poodle, Standard",Jan-07,Apricot,Queens
Tina,Female,"Poodle, Standard",Jan-07,White,Queens
Winny,Female,"Poodle, Standard",Jan-07,Black,Queens
Zinc,Male,"Poodle, Standard",Jan-07,Gray,Manhattan
Zoe,Female,"Poodle, Standard",Jan-07,Gray,Staten Island
Bliss,Female,"Poodle, Standard",Mar-07,White,Manhattan
Linda,Female,"Poodle, Standard",Apr-07,White,Queens
Mia,Female,"Poodle, Standard",Apr-07,Apricot,Bronx
Oreo,Male,"Poodle, Standard",Apr-07,White,Bronx
Riley,Female,"Poodle, Standard",Apr-07,Black,Manhattan
Bella,Female,"Poodle, Standard",May-07,White,Staten Island
Grinsome,Male,"Poodle, Standard",May-07,Black,Bronx
Nanazinha,Female,"Poodle, Standard",May-07,White,Queens
Tucker,Male,"Poodle, Standard",Jun-07,White,Manhattan
Bianca,Female,"Poodle, Standard",Jul-07,White,Bronx
Brusca,Female,"Poodle, Standard",Jul-07,White,Queens
Jj,Male,"Poodle, Standard",Jul-07,White,Queens
Jake,Male,"Poodle, Standard",Jul-07,Black,Queens
Sami,Male,"Poodle, Standard",Jul-07,Black,Queens
Teddy,Female,"Poodle, Standard",Jul-07,Rust,Manhattan
Theodore,Male,"Poodle, Standard",Jul-07,Brindle,Queens
Amber,Female,"Poodle, Standard",Aug-07,Tan,Brooklyn
Charlie,Female,"Poodle, Standard",Aug-07,Brown,Brooklyn
Einstein,Male,"Poodle, Standard",Aug-07,Cream,Queens
Flippy,Male,"Poodle, Standard",Aug-07,White,Queens
Holly,Female,"Poodle, Standard",Aug-07,Apricot,Queens
Pompe,Male,"Poodle, Standard",Aug-07,White,Brooklyn
Atticus,Male,"Poodle, Standard",Sep-07,Black,Manhattan
Dancer,Female,"Poodle, Standard",Sep-07,Black,Manhattan
Jersey,Female,"Poodle, Standard",Sep-07,Black,Brooklyn
Pookie,Male,"Poodle, Standard",Sep-07,White,Queens
Clifford,Male,"Poodle, Standard",Oct-07,White,Manhattan
Potyomkin,Male,"Poodle, Standard",Oct-07,Black,Brooklyn
Rosie,Female,"Poodle, Standard",Oct-07,Black,Brooklyn
Rupert,Male,"Poodle, Standard",Oct-07,Black,Brooklyn
Ziggy,Male,"Poodle, Standard",Oct-07,Black,Manhattan
Bobo,Male,"Poodle, Standard",Nov-07,Cream,Queens
Gia,Female,"Poodle, Standard",Nov-07,Brown,Staten Island
Jay,Male,"Poodle, Standard",Nov-07,White,Bronx
Prince,Male,"Poodle, Standard",Nov-07,Black,Brooklyn
Rocky,Male,"Poodle, Standard",Nov-07,White,Queens
Spikey,Male,"Poodle, Standard",Nov-07,N/A,Manhattan
Boo,Male,"Poodle, Standard",Dec-07,Black,Queens
Borbuja,Male,"Poodle, Standard",Dec-07,Blond,Bronx
Django,Female,"Poodle, Standard",Dec-07,Black,Manhattan
Nicky,Male,"Poodle, Standard",Dec-07,White,Brooklyn
Sandy,Female,"Poodle, Standard",Dec-07,White,Brooklyn
Amorcito,Female,"Poodle, Standard",Jan-08,Tan,Queens
Asta,Male,"Poodle, Standard",Jan-08,White,Manhattan
Bindy,Female,"Poodle, Standard",Jan-08,Cream,Staten Island
Blanca,Female,"Poodle, Standard",Jan-08,White,Bronx
Diddy,Male,"Poodle, Standard",Jan-08,Black,Brooklyn
La,Male,"Poodle, Standard",Jan-08,Black,Brooklyn
Lily,Female,"Poodle, Standard",Jan-08,Brown,Manhattan
Lola,Female,"Poodle, Standard",Jan-08,Black,Manhattan
Lulu,Female,"Poodle, Standard",Jan-08,Rust,Staten Island
Missy,Female,"Poodle, Standard",Jan-08,Black,Queens
Ozmandias,Male,"Poodle, Standard",Jan-08,Black,Manhattan
Princess,Female,"Poodle, Standard",Jan-08,White,Queens
Ruby,Female,"Poodle, Standard",Jan-08,Black,Manhattan
Rusty,Male,"Poodle, Standard",Jan-08,White,Bronx
Shadow,Male,"Poodle, Standard",Jan-08,Tan,Brooklyn
Bandido,Male,"Poodle, Standard",Feb-08,White,Bronx
Betty,Female,"Poodle, Standard",Feb-08,White,Bronx
Bianca,Female,"Poodle, Standard",Feb-08,N/A,Brooklyn
Ciel,Male,"Poodle, Standard",Feb-08,Black,Brooklyn
Lulu,Female,"Poodle, Standard",Feb-08,White,Manhattan
Trotsky,Male,"Poodle, Standard",Feb-08,Black,Brooklyn
Bella,Female,"Poodle, Standard",Mar-08,Apricot,Brooklyn
Cinco,Male,"Poodle, Standard",Mar-08,Cream,Brooklyn
Daisy,Female,"Poodle, Standard",Mar-08,Cream,Manhattan
Ginger,Female,"Poodle, Standard",Mar-08,Apricot,Queens
Jazzy,Male,"Poodle, Standard",Mar-08,Brown,Staten Island
Max,Male,"Poodle, Standard",Mar-08,Apricot,Staten Island
Scout,Female,"Poodle, Standard",Mar-08,White,Manhattan
Simba,Male,"Poodle, Standard",Mar-08,Orange,Manhattan
Lucy,Female,"Poodle, Standard",Apr-08,Black,Manhattan
Trixie,Female,"Poodle, Standard",Apr-08,Red,Manhattan
Bobo,Male,"Poodle, Standard",May-08,White,Queens
Domino,Female,"Poodle, Standard",May-08,Black,Bronx
Ginger,Female,"Poodle, Standard",May-08,Cream,Brooklyn
Ginger,Female,"Poodle, Standard",May-08,Cream,Brooklyn
Jake,Male,"Poodle, Standard",May-08,Black,Brooklyn
Jean,Male,"Poodle, Standard",May-08,Black,Queens
Jelly,Male,"Poodle, Standard",May-08,Cream,Queens
Powder,Female,"Poodle, Standard",May-08,Cream,Staten Island
Buddy,Male,"Poodle, Standard",Jun-08,White,Queens
Coco,Female,"Poodle, Standard",Jun-08,Brown,Queens
Gigi,Female,"Poodle, Standard",Jun-08,White,Staten Island
Oreo,Male,"Poodle, Standard",Jun-08,White,Brooklyn
Terry,Male,"Poodle, Standard",Jun-08,Brown,Brooklyn
Applebee,Female,"Poodle, Standard",Jul-08,Gray,Manhattan
Mickey,Male,"Poodle, Standard",Jul-08,White,Brooklyn
N/A,Male,"Poodle, Standard",Jul-08,Black,Manhattan
Seneca,Male,"Poodle, Standard",Jul-08,Brown,Brooklyn
Chocolate,Female,"Poodle, Standard",Sep-08,Blond,Bronx
Grover,Male,"Poodle, Standard",Sep-08,White,Manhattan
Lady,Female,"Poodle, Standard",Sep-08,White,Manhattan
Lola,Female,"Poodle, Standard",Sep-08,White,Queens
Louie,Male,"Poodle, Standard",Sep-08,White,Staten Island
Doggy,Male,"Poodle, Standard",Oct-08,Black,Manhattan
Oreo,Male,"Poodle, Standard",Oct-08,Black,Bronx
Pepper,Male,"Poodle, Standard",Oct-08,Black,Staten Island
Rudy,Male,"Poodle, Standard",Oct-08,Apricot,Staten Island
Barcidi,Male,"Poodle, Standard",Nov-08,Apricot,Bronx
Daisy,Female,"Poodle, Standard",Nov-08,Tan,Staten Island
Dinky,Female,"Poodle, Standard",Nov-08,Brown,Manhattan
Boethius,Male,"Poodle, Standard",Dec-08,Blue,Manhattan
Chererio,Male,"Poodle, Standard",Dec-08,Brown,Brooklyn
Jessie,Female,"Poodle, Standard",Dec-08,Brown,Brooklyn
Junior,Male,"Poodle, Standard",Dec-08,White,Queens
Lelo,Male,"Poodle, Standard",Dec-08,Blond,Bronx
Morris,Male,"Poodle, Standard",Dec-08,Apricot,Manhattan
Napoleon,Male,"Poodle, Standard",Dec-08,Black,Manhattan
Pebbles,Female,"Poodle, Standard",Dec-08,White,Brooklyn
Browny,Male,"Poodle, Standard",Jan-09,Apricot,Bronx
Buddy-Santo,Male,"Poodle, Standard",Jan-09,Black,Queens
Chloe,Female,"Poodle, Standard",Jan-09,Apricot,Bronx
Felix,Male,"Poodle, Standard",Jan-09,Blue,Manhattan
Fiolry,Female,"Poodle, Standard",Jan-09,Black,Queens
Hersheys,Female,"Poodle, Standard",Jan-09,Apricot,Bronx
Homero,Male,"Poodle, Standard",Jan-09,N/A,Queens
Lucy,Female,"Poodle, Standard",Jan-09,Black,Queens
Lulu,Female,"Poodle, Standard",Jan-09,Black,Brooklyn
Otto,Male,"Poodle, Standard",Jan-09,Black,Bronx
Rebecca,Female,"Poodle, Standard",Jan-09,Blond,Bronx
Rusty,Male,"Poodle, Standard",Jan-09,Tan,Brooklyn
Sophie,Female,"Poodle, Standard",Jan-09,Blond,Manhattan
Twitter,Male,"Poodle, Standard",Jan-09,Brown,Manhattan
Charlie,Male,"Poodle, Standard",Feb-09,White,Brooklyn
Luca,Male,"Poodle, Standard",Feb-09,Apricot,Manhattan
Maggie,Female,"Poodle, Standard",Feb-09,White,Brooklyn
Shea,Female,"Poodle, Standard",Feb-09,White,Queens
Sweecie,Female,"Poodle, Standard",Feb-09,Brown,Manhattan
Abby,Female,"Poodle, Standard",Mar-09,Black,Brooklyn
Benyis,Male,"Poodle, Standard",Mar-09,Cream,Manhattan
Hera,Female,"Poodle, Standard",Mar-09,Black,Brooklyn
Jingles,Male,"Poodle, Standard",Mar-09,White,Staten Island
Lola,Female,"Poodle, Standard",Mar-09,White,Queens
Mollie,Female,"Poodle, Standard",Mar-09,White,Manhattan
Nellie,Female,"Poodle, Standard",Mar-09,Black,Manhattan
Rusty,Male,"Poodle, Standard",Mar-09,Black,Brooklyn
Johnny,Male,"Poodle, Standard",Apr-09,Apricot,Staten Island
Kisses,Female,"Poodle, Standard",Apr-09,Black,Staten Island
Noodles,Male,"Poodle, Standard",Apr-09,Cream,Staten Island
Sake,Male,"Poodle, Standard",Apr-09,Brown,Queens
Wally,Male,"Poodle, Standard",Apr-09,Apricot,Manhattan
Baby,Male,"Poodle, Standard",May-09,Brown,Manhattan
Buffy,Male,"Poodle, Standard",May-09,White,Manhattan
Coco,Female,"Poodle, Standard",May-09,Charcoal,Manhattan
Xavi,Male,"Poodle, Standard",May-09,Rust,Brooklyn
Bengie,Male,"Poodle, Standard",Jun-09,White,Bronx
Kiera,Female,"Poodle, Standard",Jun-09,Black,Staten Island
Le,Male,"Poodle, Standard",Jun-09,Cream,Queens
Maggie,Female,"Poodle, Standard",Jun-09,Black,Brooklyn
Romeo,Male,"Poodle, Standard",Jun-09,White,Queens
Bobo,Male,"Poodle, Standard",Jul-09,White,Brooklyn
Charlie,Male,"Poodle, Standard",Jul-09,Cream,Brooklyn
Coco,Male,"Poodle, Standard",Jul-09,White,Bronx
Coco,Female,"Poodle, Standard",Jul-09,Black,Manhattan
Erin,Female,"Poodle, Standard",Jul-09,Red,Staten Island
Siena,Female,"Poodle, Standard",Jul-09,Brown,Staten Island
Skittle,Female,"Poodle, Standard",Jul-09,White,Brooklyn
Atlas,Male,"Poodle, Standard",Aug-09,Black,Manhattan
Bella,Female,"Poodle, Standard",Aug-09,White,Staten Island
Hudson,Male,"Poodle, Standard",Aug-09,Black,Brooklyn
Khloe,Female,"Poodle, Standard",Aug-09,Cream,Bronx
Munyu,Male,"Poodle, Standard",Aug-09,Chocolate,Queens
Nai,Female,"Poodle, Standard",Aug-09,Brown,Queens
Princess,Female,"Poodle, Standard",Aug-09,White,Manhattan
Remy,Female,"Poodle, Standard",Aug-09,White,Manhattan
Ulrich,Male,"Poodle, Standard",Aug-09,Apricot,Queens
Bravo,Male,"Poodle, Standard",Sep-09,Black,Manhattan
Britney,Female,"Poodle, Standard",Sep-09,Tan,Brooklyn
Cody,Male,"Poodle, Standard",Sep-09,Red,Queens
Khloe,Female,"Poodle, Standard",Sep-09,Black,Brooklyn
Max,Male,"Poodle, Standard",Sep-09,White,Queens
Murray,Male,"Poodle, Standard",Sep-09,Apricot,Brooklyn
Riley,Male,"Poodle, Standard",Sep-09,White,Bronx
Storm,Female,"Poodle, Standard",Sep-09,Black,Brooklyn
Bailey,Female,"Poodle, Standard",Oct-09,Red,Queens
Biscuit,Male,"Poodle, Standard",Oct-09,Red,Queens
Booba,Female,"Poodle, Standard",Oct-09,Black,Manhattan
Farfel,Male,"Poodle, Standard",Oct-09,Cream,Manhattan
Michelle,Female,"Poodle, Standard",Oct-09,Black,Bronx
Olive,Female,"Poodle, Standard",Oct-09,White,Manhattan
Pepe,Male,"Poodle, Standard",Oct-09,Brown,Bronx
Piccolo,Male,"Poodle, Standard",Oct-09,Orange,Manhattan
Puchy,Male,"Poodle, Standard",Oct-09,Black,Manhattan
Romey,Female,"Poodle, Standard",Oct-09,Black,Manhattan
Candy,Female,"Poodle, Standard",Nov-09,White,Brooklyn
Charlotte,Female,"Poodle, Standard",Nov-09,Red,Queens
Julie,Female,"Poodle, Standard",Nov-09,White,Queens
Leyla,Female,"Poodle, Standard",Nov-09,Black,Staten Island
Maussie,Male,"Poodle, Standard",Nov-09,Tan,Queens
Mokey,Female,"Poodle, Standard",Nov-09,Black,Manhattan
Ruby,Female,"Poodle, Standard",Nov-09,White,Queens
Sabastein,Male,"Poodle, Standard",Nov-09,Black,Manhattan
Bou,Female,"Poodle, Standard",Dec-09,Blond,Manhattan
Cc,Female,"Poodle, Standard",Dec-09,Tan,Bronx
Luna,Female,"Poodle, Standard",Dec-09,Black,Brooklyn
Mia,Female,"Poodle, Standard",Dec-09,White,Queens
Chief,Male,"Poodle, Standard",Jan-10,White,Manhattan
Gucci,Male,"Poodle, Standard",Jan-10,Tan,Bronx
Mylo,Male,"Poodle, Standard",Jan-10,Black,Brooklyn
Skippy,Male,"Poodle, Standard",Jan-10,Tan,Brooklyn
Spike,Male,"Poodle, Standard",Jan-10,Black,Queens
Brownie,Female,"Poodle, Standard",Feb-10,Brown,Queens
Fudge,Female,"Poodle, Standard",Feb-10,Brown,Queens
Miss,Female,"Poodle, Standard",Feb-10,Red,Manhattan
Polly,Female,"Poodle, Standard",Feb-10,Blond,Queens
Saddle,Male,"Poodle, Standard",Feb-10,Blond,Manhattan
Autumn,Female,"Poodle, Standard",Mar-10,Red,Staten Island
Brock,Male,"Poodle, Standard",Mar-10,N/A,Manhattan
Coco,Male,"Poodle, Standard",Mar-10,Apricot,Staten Island
Jake,Male,"Poodle, Standard",Mar-10,Charcoal,Manhattan
Shira,Female,"Poodle, Standard",Mar-10,Apricot,Manhattan
Fifi,Female,"Poodle, Standard",Apr-10,White,Queens
Rexii,Male,"Poodle, Standard",Apr-10,Black,Manhattan
Ricky,Male,"Poodle, Standard",Apr-10,Apricot,Bronx
Troy,Male,"Poodle, Standard",Apr-10,Black,Manhattan
Bo,Male,"Poodle, Standard",May-10,Cream,Queens
Riley,Male,"Poodle, Standard",May-10,Tan,Queens
Rocky,Male,"Poodle, Standard",May-10,White,Bronx
Bentley,Male,"Poodle, Standard",Jun-10,Brown,Manhattan
Etta,Female,"Poodle, Standard",Jun-10,Silver,Manhattan
Khloe,Female,"Poodle, Standard",Jun-10,Apricot,Staten Island
Lily,Female,"Poodle, Standard",Jun-10,Silver,Manhattan
N/A,Female,"Poodle, Standard",Jun-10,Apricot,Queens
Otto,Male,"Poodle, Standard",Jun-10,Brown,Brooklyn
Prince,Male,"Poodle, Standard",Jun-10,White,Brooklyn
Taffy,Female,"Poodle, Standard",Jun-10,Blond,Bronx
Bamby,Male,"Poodle, Standard",Jul-10,Cream,Queens
Bejui,Male,"Poodle, Standard",Jul-10,Blond,Queens
Lorelei,Female,"Poodle, Standard",Jul-10,Black,Manhattan
Lukas,Male,"Poodle, Standard",Jul-10,White,Queens
N/A,Male,"Poodle, Standard",Jul-10,Tan,Bronx
Nicky,Female,"Poodle, Standard",Jul-10,White,Bronx
Spike,Male,"Poodle, Standard",Jul-10,Gray,Manhattan
Charlot,Male,"Poodle, Standard",Aug-10,Black,Manhattan
Chloe,Female,"Poodle, Standard",Aug-10,Cream,Brooklyn
Ivan,Male,"Poodle, Standard",Aug-10,Black,Brooklyn
Maya,Female,"Poodle, Standard",Aug-10,Black,Brooklyn
Nino,Male,"Poodle, Standard",Aug-10,White,Bronx
Delilah,Female,"Poodle, Standard",Sep-10,Apricot,Staten Island
Ginger,Female,"Poodle, Standard",Sep-10,White,Brooklyn
Sarah,Female,"Poodle, Standard",Sep-10,Black,Manhattan
Callie,Female,"Poodle, Standard",Oct-10,Black,Manhattan
Cody,Male,"Poodle, Standard",Oct-10,Gold,Queens
India,Female,"Poodle, Standard",Oct-10,Black,Brooklyn
Katie,Female,"Poodle, Standard",Oct-10,Black,Brooklyn
Meelah,Female,"Poodle, Standard",Oct-10,White,Bronx
N/A,Female,"Poodle, Standard",Oct-10,Tan,Brooklyn
Punkie,Male,"Poodle, Standard",Oct-10,Gray,Manhattan
Pooky,Male,"Poodle, Standard",Nov-10,Black,Bronx
Rocket,Male,"Poodle, Standard",Nov-10,Blue Merle,Queens
Blackie,Male,"Poodle, Standard",Dec-10,Black,Bronx
Maximus,Male,"Poodle, Standard",Dec-10,Brown,Staten Island
N/A,Female,"Poodle, Standard",Dec-10,White,Manhattan
Sha,Female,"Poodle, Standard",Dec-10,Black,Bronx
Simba,Male,"Poodle, Standard",Dec-10,Apricot,Queens
Ulysses,Male,"Poodle, Standard",Dec-10,Gray,Manhattan
Zoey,Female,"Poodle, Standard",Dec-10,Black,Manhattan
Aloha,Male,"Poodle, Standard",Jan-11,Black,Manhattan
Duky,Male,"Poodle, Standard",Jan-11,White,Queens
Frenchie,Male,"Poodle, Standard",Jan-11,Black,Brooklyn
Gambit,Male,"Poodle, Standard",Jan-11,Gray,Bronx
Lucky,Male,"Poodle, Standard",Jan-11,Black,Manhattan
N/A,Male,"Poodle, Standard",Jan-11,Cream,Queens
N/A,Female,"Poodle, Standard",Jan-11,Apricot,Brooklyn
N/A,Female,"Poodle, Standard",Jan-11,Chocolate,Brooklyn
N/A,Male,"Poodle, Standard",Jan-11,Apricot,Bronx
N/A,Male,"Poodle, Standard",Jan-11,Apricot,Bronx
N/A,Male,"Poodle, Standard",Jan-11,Orange,Staten Island
N/A,Female,"Poodle, Standard",Jan-11,Red,Manhattan
N/A,Female,"Poodle, Standard",Jan-11,Black,Manhattan
Puck,Male,"Poodle, Standard",Jan-11,Tan,Brooklyn
Rocky,Male,"Poodle, Standard",Jan-11,White,Bronx
Rocky,Male,"Poodle, Standard",Jan-11,Black,Queens
Charlie,Male,"Poodle, Standard",Feb-11,Blond,Queens
Kimba,Male,"Poodle, Standard",Feb-11,Tan,Queens
Marquis,Male,"Poodle, Standard",Feb-11,Black,Staten Island
N/A,Male,"Poodle, Standard",Feb-11,Cream,Queens
N/A,Male,"Poodle, Standard",Feb-11,Cream,Queens
N/A,Male,"Poodle, Standard",Feb-11,Black,Brooklyn
N/A,Male,"Poodle, Standard",Feb-11,Cream,Manhattan
Scruffy,Male,"Poodle, Standard",Feb-11,White,Manhattan
Shadow,Male,"Poodle, Standard",Feb-11,Black,Brooklyn
Charlie,Male,"Poodle, Standard",Mar-11,Apricot,Brooklyn
Dobie,Male,"Poodle, Standard",Mar-11,Red,Manhattan
Duchess,Female,"Poodle, Standard",Mar-11,White,Manhattan
Gizzmo,Female,"Poodle, Standard",Mar-11,Apricot,Staten Island
Luke,Male,"Poodle, Standard",Mar-11,Rust,Brooklyn
Maggie,Female,"Poodle, Standard",Mar-11,Black,Brooklyn
N/A,Male,"Poodle, Standard",Mar-11,Cream,Queens
N/A,Male,"Poodle, Standard",Mar-11,Cream,Queens
N/A,Male,"Poodle, Standard",Mar-11,Red,Queens
N/A,Male,"Poodle, Standard",Mar-11,Apricot,Brooklyn
N/A,Male,"Poodle, Standard",Mar-11,Silver,Brooklyn
N/A,Female,"Poodle, Standard",Mar-11,Apricot,Brooklyn
N/A,Female,"Poodle, Standard",Mar-11,Apricot,Bronx
N/A,Female,"Poodle, Standard",Mar-11,White,Manhattan
Boston,Male,"Poodle, Standard",Apr-11,Black,Manhattan
Clyde,Male,"Poodle, Standard",Apr-11,Gray,Brooklyn
Dudik,Male,"Poodle, Standard",Apr-11,Black,Brooklyn
Indie,Female,"Poodle, Standard",Apr-11,Gray,Brooklyn
Jacob,Male,"Poodle, Standard",Apr-11,Black,Queens
Koby,Male,"Poodle, Standard",Apr-11,Apricot,Queens
Maria,Female,"Poodle, Standard",Apr-11,White,Bronx
N/A,Male,"Poodle, Standard",Apr-11,Apricot,Queens
N/A,Male,"Poodle, Standard",Apr-11,Red,Brooklyn
N/A,Female,"Poodle, Standard",Apr-11,White,Manhattan
Tikkun,Female,"Poodle, Standard",Apr-11,Silver,Manhattan
Baby,Male,"Poodle, Standard",May-11,White,Bronx
Chispita,Female,"Poodle, Standard",May-11,White,Queens
Coco,Male,"Poodle, Standard",May-11,N/A,Queens
Lito,Male,"Poodle, Standard",May-11,Brown,Queens
Litta,Female,"Poodle, Standard",May-11,White,Queens
Molly,Female,"Poodle, Standard",May-11,Red,Bronx
N/A,Female,"Poodle, Standard",May-11,Black,Queens
N/A,Male,"Poodle, Standard",May-11,Chocolate,Queens
N/A,Female,"Poodle, Standard",May-11,Red,Queens
N/A,Female,"Poodle, Standard",May-11,Cream,Queens
N/A,Female,"Poodle, Standard",May-11,Brown,Queens
N/A,Male,"Poodle, Standard",May-11,Black,Queens
N/A,Male,"Poodle, Standard",May-11,Red,Queens
N/A,Female,"Poodle, Standard",May-11,Red,Queens
N/A,Male,"Poodle, Standard",May-11,Red,Brooklyn
N/A,Male,"Poodle, Standard",May-11,Black,Brooklyn
N/A,Male,"Poodle, Standard",May-11,Apricot,Queens
N/A,Female,"Poodle, Standard",May-11,Apricot,Staten Island
Rania,Female,"Poodle, Standard",May-11,White,Bronx
Sassy,Female,"Poodle, Standard",May-11,White,Bronx
Alexander,Male,"Poodle, Standard",Jun-11,Brown,Manhattan
Coco,Female,"Poodle, Standard",Jun-11,Brown,Brooklyn
Faraon,Male,"Poodle, Standard",Jun-11,White,Queens
Hazel,Female,"Poodle, Standard",Jun-11,Cream,Queens
Leo,Male,"Poodle, Standard",Jun-11,Red,Bronx
Lucky,Male,"Poodle, Standard",Jun-11,Apricot,Queens
Mabel,Female,"Poodle, Standard",Jun-11,Silver,Manhattan
N/A,Female,"Poodle, Standard",Jun-11,Cream,Queens
N/A,Female,"Poodle, Standard",Jun-11,N/A,Queens
N/A,Male,"Poodle, Standard",Jun-11,Red,Queens
N/A,Female,"Poodle, Standard",Jun-11,Apricot,Manhattan
N/A,Male,"Poodle, Standard",Jun-11,Cream,Manhattan
Nash,Male,"Poodle, Standard",Jun-11,Black,Brooklyn
Ricky,Male,"Poodle, Standard",Jun-11,Black,Manhattan
Ripley,Male,"Poodle, Standard",Jun-11,Brown,Brooklyn
Sweetie,Female,"Poodle, Standard",Jun-11,Black,Brooklyn
Chuchu,Female,"Poodle, Standard",Jul-11,Chocolate,Manhattan
Henson,Male,"Poodle, Standard",Jul-11,Black,Manhattan
Leah,Female,"Poodle, Standard",Jul-11,Cream,Manhattan
